edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport,height,weight,sex,country,born,year,won_medal,gold,silver,bronze,total,is_host,host_noc
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Succar,7037,4,,True,200.0,100,Male,Brazil,14 June 1939,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Mosquito,6022,4,,True,178.0,80,Male,Brazil,4 January 1939,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Rosa Branca,5978,4,,True,190.0,89,Male,Brazil,19 July 1940,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,Celso Scarpini,7066,4,,True,191.0,87,Male,Brazil,27 November 1944,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,Hélio Rubens,7000,4,,True,185.0,76,Male,Brazil,2 September 1941,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Zé Geraldo,6174,4,,True,200.0,79,Male,Brazil,18 September 1950,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,Edvar Simões,6050,4,,True,185.0,80,Male,Brazil,23 April 1943,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,José Aparecido dos Santos,5629,4,,True,201.0,88,Male,Brazil,15 November 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,Luiz Menon,6660,4,,True,196.0,96,Male,Brazil,7 February 1944,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Sérgio Macarrão,5980,4,,True,191.0,88,Male,Brazil,24 February 1945,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268, Bira,6846,4,,True,196.0,96,Male,Brazil,18 January 1944,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Basketball,"Basketball, Men",32268,Wlamir Marques,5090,4,,True,185.0,80,Male,Brazil,16 July 1936,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Individual, Men",93838,Carlos do Couto,21344,=25,,False,182.0,68,Male,Brazil,10 February 1930,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Individual, Men",93838,Arthur Cramer,21357,5 p12 r1/4,,False,183.0,72,Male,Brazil,21 March 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Individual, Men",93838,Darío do Amaral,21338,6 p3 r1/4,,False,174.0,78,Male,Brazil,23 May 1932,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Team, Men",95039,Arthur Cramer,21357,13,,True,183.0,72,Male,Brazil,21 March 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Team, Men",95039,Darío do Amaral,21338,13,,True,174.0,78,Male,Brazil,23 May 1932,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Team, Men",95039,José Maria Pereira,21354,13,,True,188.0,76,Male,Brazil,9 October 1932,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Fencing,"Épée, Team, Men",95039,Carlos do Couto,21344,13,,True,182.0,68,Male,Brazil,10 February 1930,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Rowing,"Double Sculls, Men",158482,Harry Klein,35845,7,,True,178.0,80,Male,Brazil,1 January 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Rowing,"Double Sculls, Men",158482,Edgard Gijsen,35838,7,,True,180.0,78,Male,Brazil,29 January 1940,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"100 metres Freestyle, Men",5850,José Roberto Aranha,45628,37,,False,191.0,82,Male,Brazil,2 February 1951,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"200 metres Freestyle, Men",5866,José Roberto Aranha,45628,DNS,,False,191.0,82,Male,Brazil,2 February 1951,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"100 metres Backstroke, Men",5894,César Filardi,45634,=22,,False,183.0,76,Male,Brazil,6 April 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"200 metres Backstroke, Men",5906,César Filardi,45634,DNS,,False,183.0,76,Male,Brazil,6 April 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"100 metres Breaststroke, Men",5914,José Sylvio Fiolo,45635,4,,False,179.0,77,Male,Brazil,2 March 1950,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"200 metres Breaststroke, Men",5927,José Sylvio Fiolo,45635,26,,False,179.0,77,Male,Brazil,2 March 1950,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"100 metres Butterfly, Men",5935, Nikita,45619,=36,,False,175.0,67,Male,Brazil,17 May 1947,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"200 metres Butterfly, Men",5949, Nikita,45619,DNS,,False,175.0,67,Male,Brazil,17 May 1947,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6007,César Filardi,45634,14,,True,183.0,76,Male,Brazil,6 April 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6007,José Sylvio Fiolo,45635,14,,True,179.0,77,Male,Brazil,2 March 1950,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6007, Nikita,45619,14,,True,175.0,67,Male,Brazil,17 May 1947,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6007,José Roberto Aranha,45628,14,,True,191.0,82,Male,Brazil,2 February 1951,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Antônio Carlos Moreno,52093,9,,True,192.0,95,Male,Brazil,11 June 1948,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066, Feitosa,52055,9,,True,180.0,75,Male,Brazil,8 June 1941,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Décio de Azevedo,52116,9,,True,184.0,74,Male,Brazil,12 October 1939,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Gérson Schuch,52109,9,,True,186.0,83,Male,Brazil,22 January 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,João Jens,52085,9,,True,189.0,82,Male,Brazil,3 June 1944,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Jorge de Souza,52097,9,,True,193.0,84,Male,Brazil,17 April 1945,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,José da Costa,52111,9,,True,185.0,76,Male,Brazil,10 January 1941,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Marco Antônio Volpi,52117,9,,True,187.0,85,Male,Brazil,1 July 1943,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Mário Dunlop,52114,9,,True,190.0,90,Male,Brazil,14 January 1946,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Paulo Petterle,52100,9,,True,197.0,94,Male,Brazil,21 February 1949,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Sérgio Pinheiro,52115,9,,True,185.0,78,Male,Brazil,11 June 1944,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Volleyball,"Volleyball, Men",37066,Víctor Barcellos,52058,9,,True,177.0,73,Male,Brazil,26 June 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Ivo Carotini,53551,13,,True,178.0,76,Male,Brazil,16 February 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Marco Antônio de Viçoso,53549,13,,True,180.0,90,Male,Brazil,1 May 1940,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Henrique Filellini,53547,13,,True,189.0,89,Male,Brazil,18 July 1939,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,João Gonçalves Filho,45640,13,,True,175.0,81,Male,Brazil,7 December 1934,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Cláudio Lima,53531,13,,True,185.0,76,Male,Brazil,7 June 1948,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Aluísio Marsili,53555,13,,True,182.0,90,Male,Brazil,30 August 1947,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Arnaldo Marsili,53556,13,,True,181.0,79,Male,Brazil,30 August 1947,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Pedro Pinciroli Júnior,53560,13,,True,188.0,89,Male,Brazil,16 December 1943,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Álvaro Pires,45622,13,,True,185.0,84,Male,Brazil,13 August 1941,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Water Polo,"Water Polo, Men",38432,Fernando Sandoval,53565,13,,True,180.0,80,Male,Brazil,18 November 1942,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1968 Summer Olympics,17,BRA,Weightlifting,"Middleweight, Men",29428,Luiz de Almeida,55274,13,,False,160.0,83,Male,Brazil,20 August 1941,1968.0,False,0.0,1.0,2.0,3.0,False,MEX
1972 Summer Olympics,18,BRA,Athletics,"100 metres, Men",61005,Luiz da Silva,65544,5 h3 r1/4,,False,178.0,74,Male,Brazil,15 July 1946,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Athletics,"200 metres, Men",61029,Luiz da Silva,65544,5 h5 r1/4,,False,178.0,74,Male,Brazil,15 July 1946,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Athletics,"Long Jump, Men",61209,Luiz de Souza,923485,DNS,,False,180.0,77,Male,Brazil,11 March 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Athletics,"Triple Jump, Men",61226,Nélson Prudêncio,65613,3,Bronze,False,182.0,71,Male,Brazil,4 April 1944,1972.0,True,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Marquinhos,6507,7,,True,204.0,100,Male,Brazil,23 March 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Adilson,5966,7,,True,195.0,88,Male,Brazil,3 December 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Mosquito,6022,7,,True,178.0,80,Male,Brazil,4 January 1939,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349,Hélio Rubens,7000,7,,True,185.0,76,Male,Brazil,2 September 1941,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Zé Geraldo,6174,7,,True,200.0,79,Male,Brazil,18 September 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349,José Aparecido dos Santos,5629,7,,True,201.0,88,Male,Brazil,15 November 1946,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Dodi,7340,7,,True,192.0,90,Male,Brazil,5 June 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349,Luiz Menon,6660,7,,True,196.0,96,Male,Brazil,7 February 1944,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349,Radvilas Gorauskas,6206,7,,True,196.0,100,Male,Brazil,3 February 1941,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Fransérgio,7087,7,,True,179.0,72,Male,Brazil,8 May 1948,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349, Bira,6846,7,,True,196.0,96,Male,Brazil,18 January 1944,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Basketball,"Basketball, Men",32349,Edvar Simões,6050,7,,True,185.0,80,Male,Brazil,23 April 1943,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Rowing,"Coxless Pairs, Men",158578,Raul Bagattini,35800,3 h4 r2/4,,True,178.0,82,Male,Brazil,20 May 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Rowing,"Coxless Pairs, Men",158578,Érico de Souza,35820,3 h4 r2/4,,True,182.0,78,Male,Brazil,1 April 1947,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Freestyle, Men",6172,José Roberto Aranha,45628,9,,False,191.0,82,Male,Brazil,2 February 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Freestyle, Men",6172,Ruy Oliveira,45608,17,,False,187.0,87,Male,Brazil,1 February 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Freestyle, Men",6172,Paulo Zanetti,45695,29,,False,184.0,80,Male,Brazil,24 September 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Freestyle, Men",6185, Fedola,45655,22,,False,181.0,72,Male,Brazil,3 June 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Freestyle, Men",6185,Ruy Oliveira,45608,27,,False,187.0,87,Male,Brazil,1 February 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"400 metres Freestyle, Men",6195, Fedola,45655,27,,False,181.0,72,Male,Brazil,3 June 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"1,500 metres Freestyle, Men",6204, Fedola,45655,26,,False,181.0,72,Male,Brazil,3 June 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Freestyle Relay, Men",6289,Ruy Oliveira,45608,4,,True,187.0,87,Male,Brazil,1 February 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Freestyle Relay, Men",6289,Paulo Zanetti,45695,4,,True,184.0,80,Male,Brazil,24 September 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Freestyle Relay, Men",6289,Paul Becskehazy,45610,4,,True,187.0,80,Male,Brazil,3 March 1949,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Freestyle Relay, Men",6289,José Roberto Aranha,45628,4,,True,191.0,82,Male,Brazil,2 February 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",6303, Fedola,45655,13,,True,181.0,72,Male,Brazil,3 June 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",6303,Ruy Oliveira,45608,13,,True,187.0,87,Male,Brazil,1 February 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",6303,Paulo Zanetti,45695,13,,True,184.0,80,Male,Brazil,24 September 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 200 metres Freestyle Relay, Men",6303,José Roberto Aranha,45628,13,,True,191.0,82,Male,Brazil,2 February 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Backstroke, Men",6213,Rômulo Arantes,45631,30,,False,185.0,75,Male,Brazil,12 June 1957,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Backstroke, Men",6225,Rômulo Arantes,45631,28,,False,185.0,75,Male,Brazil,12 June 1957,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Breaststroke, Men",6233,José Sylvio Fiolo,45635,6,,False,179.0,77,Male,Brazil,2 March 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Breaststroke, Men",6245,José Sylvio Fiolo,45635,18,,False,179.0,77,Male,Brazil,2 March 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Butterfly, Men",6254,Sérgio Waismann,45691,12,,False,185.0,70,Male,Brazil,7 August 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Individual Medley, Men",6272, Rochinha,45680,30,,False,185.0,80,Male,Brazil,30 May 1958,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"400 metres Individual Medley, Men",6281, Rochinha,45680,26,,False,185.0,80,Male,Brazil,30 May 1958,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6317,Rômulo Arantes,45631,5,,True,185.0,75,Male,Brazil,12 June 1957,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6317,José Sylvio Fiolo,45635,5,,True,179.0,77,Male,Brazil,2 March 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6317,Sérgio Waismann,45691,5,,True,185.0,70,Male,Brazil,7 August 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6317,José Roberto Aranha,45628,5,,True,191.0,82,Male,Brazil,2 February 1951,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"4 × 100 metres Medley Relay, Men",6317,Ruy Oliveira,45608,5,,True,187.0,87,Male,Brazil,1 February 1953,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Freestyle, Women",6335,Lucy Burle,45592,37,,False,172.0,63,Female,Brazil,21 February 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Freestyle, Women",6347,Lucy Burle,45592,27,,False,172.0,63,Female,Brazil,21 February 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"100 metres Breaststroke, Women",6389,Cristina Teixeira,45578,32,,False,168.0,56,Female,Brazil,25 June 1958,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Breaststroke, Women",6400,Cristina Teixeira,45578,DQ,,False,168.0,56,Female,Brazil,25 June 1958,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Butterfly, Women",6419,Maria Isabel Guerra,45587,21,,False,161.0,52,Female,Brazil,8 July 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"200 metres Individual Medley, Women",6426,Maria Isabel Guerra,45587,31,,False,161.0,52,Female,Brazil,8 July 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Swimming,"400 metres Individual Medley, Women",6435,Maria Isabel Guerra,45587,26,,False,161.0,52,Female,Brazil,8 July 1955,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Aderval Arvani,52057,8,,True,189.0,85,Male,Brazil,7 January 1949,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Alexandre Abeid,52054,8,,True,194.0,92,Male,Brazil,23 September 1949,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Antônio Carlos Moreno,52093,8,,True,192.0,95,Male,Brazil,11 June 1948,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Celso Kalache,52086,8,,True,186.0,80,Male,Brazil,28 February 1952,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Décio Cattaruzzi,52065,8,,True,183.0,78,Male,Brazil,13 November 1948,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Jorge Delano,52080,8,,True,183.0,82,Male,Brazil,18 March 1947,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,João Jens,52085,8,,True,189.0,82,Male,Brazil,3 June 1944,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145, Negreli,52090,8,,True,183.0,77,Male,Brazil,8 April 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145, Zeco,52067,8,,True,186.0,76,Male,Brazil,20 September 1949,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145,Mário Procópio,52101,8,,True,181.0,70,Male,Brazil,16 November 1948,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145, Bebeto de Freitas,52073,8,,True,180.0,80,Male,Brazil,16 January 1950,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Volleyball,"Volleyball, Men",37145, Paulo Russo,52112,8,,True,184.0,84,Male,Brazil,27 November 1943,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Weightlifting,"Light-Heavyweight, Men",29560,Luiz de Almeida,55274,15,,False,160.0,83,Male,Brazil,20 August 1941,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1972 Summer Olympics,18,BRA,Weightlifting,"Super-Heavyweight, Men",29603,Thamer Chaim,55270,11,,False,178.0,114,Male,Brazil,1 June 1945,1972.0,False,0.0,0.0,2.0,2.0,False,FRG
1976 Summer Olympics,19,BRA,Athletics,"100 metres, Men",61607,Rui da Silva,65533,7 h1 r3/4,,False,172.0,73,Male,Brazil,15 September 1951,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
1976 Summer Olympics,19,BRA,Athletics,"200 metres, Men",61627,Rui da Silva,65533,5,,False,172.0,73,Male,Brazil,15 September 1951,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
1976 Summer Olympics,19,BRA,Athletics,"400 metres, Men",61646,Delmo da Silva,65531,8 h1 r3/4,,False,173.0,68,Male,Brazil,9 June 1954,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
1976 Summer Olympics,19,BRA,Athletics,"5,000 metres, Men",61686,José João da Silva,65532,DNS,,False,178.0,62,Male,Brazil,5 May 1954,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
1976 Summer Olympics,19,BRA,Athletics,"3,000 metres Steeplechase, Men",61718,José João da Silva,65532,DNS,,False,178.0,62,Male,Brazil,5 May 1954,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
1976 Summer Olympics,19,BRA,Athletics,"High Jump, Men",61738,Irajá Cecy,79737,AC r1/2,,False,182.0,73,Male,Brazil,18 May 1955,1976.0,False,0.0,0.0,2.0,2.0,False,CAN
